fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,quality_category
6.8,-1.5095925774643841,0.35,17.5,-3.2188758248682006,38.0,153.0,0.9994,3.24,0.42,9.0,6,good
6.5,-2.513306124309698,0.33,1.9,-3.540459448995663,23.0,93.0,0.991,3.34,0.7,12.0,7,good
7.1,-2.0325579557809856,0.38,1.8,-3.0576076772720784,14.0,114.0,0.9925,3.32,0.9,11.7,6,good
6.6,-2.0325579557809856,0.3,4.9,-2.8302178350764176,47.0,131.0,0.9946,3.51,0.45,10.3,6,good
7.7,-1.2694006096483912,0.33,6.7,-3.270169119255751,32.0,155.0,0.9951,3.39,0.62,10.7,7,good
6.0,-1.6554818509355071,0.71,1.5,-1.8773173575897015,9.0,55.0,0.9927,3.12,0.46,9.8,6,good
7.7,-1.2694006096483912,0.33,6.7,-3.270169119255751,32.0,155.0,0.9951,3.39,0.62,10.7,7,good
5.1,-0.9390477189967712,0.21,1.7,-3.575550768806933,15.0,72.0,0.9894,3.5,0.45,12.5,6,good
5.7,-1.018877320649256,0.34,4.2,-3.611918412977808,21.0,77.0,0.9907,3.41,0.45,11.9,6,good
6.0,-0.8891620644859025,0.21,1.9,-2.975929646257811,29.0,122.0,0.9928,3.42,0.52,10.5,6,good
7.4,-1.2694006096483912,0.3,5.3,-2.900422093749666,44.0,161.0,0.9941,3.12,0.48,10.3,6,good
7.4,-1.2006450142332614,0.3,5.2,-2.9187712324178627,45.0,163.0,0.9941,3.12,0.45,10.3,6,good
7.7,-1.2694006096483912,0.39,8.9,-3.2968373663379125,8.0,117.0,0.9935,3.06,0.38,12.0,7,good
8.6,-1.8263509139976741,0.38,3.4,-3.1941832122778293,41.0,143.0,0.9932,2.95,0.39,10.2,6,good
8.6,-1.7092582477163114,0.36,1.8,-3.1941832122778293,24.0,187.0,0.9956,3.25,0.55,9.5,6,good
7.8,-1.305636458102436,0.34,1.6,-3.0576076772720784,27.0,154.0,0.9927,3.05,0.45,10.5,6,good
6.1,-1.422958345491482,0.27,9.8,-2.7646205525906042,33.0,152.0,0.9966,3.31,0.47,9.5,6,good
8.0,-1.422958345491482,0.3,17.45,-2.864704011147587,43.0,184.0,0.9997,3.05,0.5,9.2,6,good
7.6,-1.5558971455060706,0.6,2.1,-3.0576076772720784,47.0,165.0,0.9936,3.05,0.54,10.1,7,good
8.0,-1.6554818509355071,0.36,1.8,-2.975929646257811,16.0,84.0,0.9936,3.15,0.45,9.8,7,good
6.4,-1.2694006096483912,0.43,7.1,-3.079113882493042,60.0,221.0,0.9952,3.09,0.45,9.4,6,good
6.9,-1.422958345491482,0.39,1.3,-2.7488721956224653,18.0,136.0,0.9928,3.31,0.48,10.4,7,good
5.8,-1.018877320649256,0.26,3.3,-3.2441936328524905,40.0,153.0,0.9911,3.34,0.55,11.3,6,good
6.6,-1.7092582477163114,0.28,3.3,-3.101092789211817,18.0,91.0,0.993,3.42,0.64,10.8,6,good
5.8,-1.018877320649256,0.26,3.3,-3.2441936328524905,40.0,153.0,0.9911,3.34,0.55,11.3,6,good
6.6,-1.5095925774643841,0.37,1.2,-2.8134107167600364,45.0,199.0,0.993,3.37,0.55,10.3,7,good
8.3,-1.8904754421672127,0.39,1.3,-2.8824035882469876,32.0,146.0,0.993,3.08,0.39,10.5,6,good
7.6,-1.8263509139976741,0.44,1.4,-3.123565645063876,25.0,109.0,0.9932,3.11,0.75,10.3,6,good
7.7,-1.8263509139976741,0.41,1.7,-3.0159349808715104,60.0,173.0,0.9932,3.24,0.66,11.2,7,good
8.3,-1.8263509139976741,0.48,1.7,-2.8473122684357177,31.0,98.0,0.9943,3.15,0.41,10.3,6,good
7.6,-1.8263509139976741,0.44,1.4,-3.123565645063876,25.0,109.0,0.9932,3.11,0.75,10.3,6,good
7.1,-1.7092582477163114,0.42,1.4,-3.079113882493042,47.0,157.0,0.9916,2.95,0.31,10.5,6,good
8.3,-1.9589953886039686,0.26,1.5,-2.995732273553991,56.0,189.0,0.9946,3.21,0.62,9.5,6,good
8.6,-1.6044503709230613,0.42,1.5,-3.170085660698769,35.0,125.0,0.9925,3.11,0.49,11.4,7,good
8.6,-1.6044503709230613,0.42,1.5,-3.170085660698769,35.0,125.0,0.9925,3.11,0.49,11.4,7,good
6.8,-1.6554818509355071,0.32,7.05,-3.912023005428146,54.0,188.0,0.9935,3.25,0.37,11.1,8,good
7.6,-1.6554818509355071,0.38,10.6,-2.796881414808826,48.0,174.0,0.9962,3.13,0.38,10.5,6,good
6.8,-1.07587280169862,0.74,2.8,-2.419118909249997,23.0,185.0,0.9928,3.51,0.7,12.0,6,good
6.2,-1.8904754421672127,0.46,1.6,-3.2188758248682006,38.0,123.0,0.993,3.38,0.51,9.7,6,good
6.6,-1.9589953886039686,0.44,1.6,-3.1465551632885744,47.0,140.0,0.993,3.32,0.51,10.2,6,good
7.0,-1.422958345491482,0.35,1.5,-2.9374633654300153,51.0,128.0,0.9941,3.41,0.59,10.4,7,good
7.1,-1.6044503709230613,0.41,2.1,-2.900422093749666,24.0,166.0,0.9948,3.48,0.62,10.5,6,good
6.2,-1.07587280169862,0.29,7.6,-3.036554268074246,45.0,232.0,0.9955,3.35,0.62,10.0,6,good
7.1,-1.2006450142332614,0.36,6.8,-2.8824035882469876,44.5,234.0,0.9972,3.49,0.64,10.2,6,good
7.1,-1.2006450142332614,0.36,6.8,-2.8824035882469876,44.5,234.0,0.9972,3.49,0.64,10.2,6,good
8.8,-1.7660917224794772,0.38,1.8,-3.1941832122778293,39.0,148.0,0.9942,3.16,0.67,10.2,6,good
7.1,-1.8904754421672127,0.34,5.3,-3.3524072174927233,33.0,104.0,0.9953,3.37,0.52,9.3,7,good
7.2,-1.5558971455060706,0.37,1.6,-2.995732273553991,23.0,94.0,0.9924,3.16,0.48,10.9,7,good
6.1,-0.991553216374702,0.36,4.7,-3.324236340526027,36.0,116.0,0.991,3.31,0.62,12.6,6,good
6.9,-1.5558971455060706,0.81,1.1,-1.9805015938249322,52.0,123.0,0.9932,3.03,0.39,9.2,6,good
7.5,-1.5558971455060706,0.34,1.2,-2.796881414808826,26.0,111.0,0.9931,3.51,0.47,10.7,6,good
7.5,-1.5558971455060706,0.34,1.2,-2.796881414808826,26.0,111.0,0.9931,3.51,0.47,10.7,6,good
8.0,-1.3432348716594436,0.36,2.0,-2.900422093749666,30.0,121.0,0.992,3.09,0.72,11.6,7,good
8.1,-1.3432348716594436,0.37,1.9,-2.617295837833746,48.0,159.0,0.9949,3.37,0.7,10.9,6,good
6.4,-1.2006450142332614,0.51,5.5,-3.0159349808715104,62.0,172.0,0.9942,3.08,0.45,9.1,6,good
7.5,-1.6554818509355071,0.34,2.6,-3.270169119255751,33.0,125.0,0.9923,3.1,0.49,11.1,7,good
8.8,-1.1056369036050742,0.44,6.35,-3.6888794541139363,9.0,87.0,0.9917,2.96,0.4,12.6,7,good
6.9,-1.6044503709230613,0.36,1.5,-3.4420193761824103,38.0,147.0,0.9931,3.35,0.56,11.0,6,good
8.0,-0.991553216374702,0.32,1.6,-3.1941832122778293,32.0,166.0,0.992,3.0,0.55,11.3,7,good
8.2,-1.2344320118106447,0.33,9.1,-3.2968373663379125,28.0,118.0,0.9953,2.96,0.4,10.9,7,good
6.2,-0.5960204698292225,0.45,12.0,-2.995732273553991,27.0,186.0,0.9974,3.17,0.5,9.3,6,good
6.4,-0.9137938516755678,0.19,3.2,-3.3813947543659757,28.0,124.0,0.9904,3.22,0.54,12.7,7,good
7.5,-1.2694006096483912,0.33,7.7,-3.0159349808715104,42.0,180.0,0.9974,3.37,0.59,10.1,6,good
6.3,-1.07587280169862,0.29,6.2,-3.0576076772720784,29.0,227.0,0.9952,3.29,0.53,10.1,6,good
6.8,-1.8904754421672127,0.33,4.7,-2.8134107167600364,31.0,118.0,0.9956,3.43,0.39,9.0,7,good
6.3,-1.305636458102436,0.25,5.8,-3.2441936328524905,52.0,155.0,0.995,3.28,0.38,9.4,6,good
6.3,-1.305636458102436,0.25,5.8,-3.2441936328524905,52.0,155.0,0.995,3.28,0.38,9.4,6,good
7.4,-1.6044503709230613,0.37,16.95,-3.0159349808715104,43.0,190.0,0.9995,3.03,0.42,9.2,6,good
6.3,-1.4653375684603434,0.21,5.1,-3.324236340526027,29.0,142.0,0.9942,3.36,0.33,10.1,7,good
5.2,-1.422958345491482,0.45,3.8,-3.575550768806933,21.0,128.0,0.992,3.55,0.49,11.2,8,good
7.0,-1.422958345491482,0.32,1.3,-3.270169119255751,39.0,123.0,0.992,3.17,0.42,11.2,8,good
7.4,-1.6044503709230613,0.37,16.95,-3.0159349808715104,43.0,190.0,0.9995,3.03,0.42,9.2,6,good
7.0,-1.7660917224794772,0.33,4.0,-3.3524072174927233,17.0,127.0,0.9934,3.19,0.39,10.6,7,good
8.3,-1.5558971455060706,0.58,17.1,-2.995732273553991,62.0,213.0,1.0006,3.01,0.51,9.3,6,good
7.2,-1.5558971455060706,0.35,14.5,-3.0159349808715104,35.0,178.0,0.9982,3.05,0.47,8.9,6,good
7.1,-1.5558971455060706,0.4,1.2,-2.659260036932778,24.0,156.0,0.9928,3.42,0.43,10.6,6,good
8.4,-1.7660917224794772,0.31,6.7,-3.2441936328524905,29.0,132.0,0.9945,3.1,0.32,10.6,7,good
5.3,-1.422958345491482,0.33,1.3,-3.3813947543659757,25.0,97.0,0.9906,3.59,0.38,11.0,8,good
6.5,-1.2694006096483912,0.26,8.8,-3.1941832122778293,44.0,139.0,0.9956,3.32,0.37,10.2,6,good
6.3,-1.4653375684603434,0.21,5.1,-3.324236340526027,29.0,142.0,0.9942,3.36,0.33,10.1,7,good
6.5,-1.2344320118106447,0.25,10.6,-3.2188758248682006,32.0,120.0,0.9962,3.31,0.34,10.1,6,good
5.8,-1.2344320118106447,0.21,2.6,-3.649658740960655,12.0,120.0,0.9894,3.39,0.79,14.0,7,good
6.3,-1.305636458102436,0.25,5.8,-3.2441936328524905,52.0,155.0,0.995,3.28,0.38,9.4,6,good
6.3,-1.7660917224794772,0.42,2.8,-3.540459448995663,45.0,107.0,0.9908,3.27,0.43,11.8,6,good
5.5,-1.1363141558521213,0.45,4.9,-3.540459448995663,25.0,191.0,0.9922,3.51,0.49,11.5,7,good
5.2,-1.422958345491482,0.45,3.8,-3.575550768806933,21.0,128.0,0.992,3.55,0.49,11.2,8,good
7.2,-0.991553216374702,0.15,2.0,-3.506557897319982,27.0,87.0,0.9903,3.3,0.59,12.6,7,good
6.1,-1.2344320118106447,0.27,1.7,-3.6888794541139363,13.0,76.0,0.9893,3.21,0.51,12.6,7,good
7.2,-0.991553216374702,0.15,2.0,-3.506557897319982,27.0,87.0,0.9903,3.3,0.59,12.6,7,good
8.0,-1.7092582477163114,0.37,1.3,-3.1941832122778293,15.0,96.0,0.9912,3.06,0.61,12.1,6,good
6.5,-1.5095925774643841,0.34,12.0,-2.9187712324178627,55.0,177.0,0.9983,3.52,0.44,9.9,6,good
7.0,-1.8904754421672127,0.38,2.2,-3.036554268074246,33.0,96.0,0.9928,3.13,0.39,10.4,8,good
6.7,-2.24431618487007,0.32,12.4,-2.9565115604007097,34.0,106.0,0.998,3.54,0.45,9.2,6,good
6.0,-0.9137938516755678,0.3,1.6,-3.036554268074246,30.0,117.0,0.9931,3.17,0.48,10.1,6,good
6.6,-1.3823023398503531,0.39,1.45,-3.1941832122778293,40.0,89.0,0.9911,3.35,0.4,11.4,7,good
6.3,-0.5960204698292225,0.45,13.0,-3.036554268074246,33.0,182.0,0.9974,3.2,0.46,9.2,6,good
6.5,-2.1541650878757723,0.29,1.95,-3.2441936328524905,73.0,166.0,0.989,3.12,0.25,12.9,7,good
6.4,-2.071473372030659,0.29,5.85,-3.1465551632885744,24.0,99.0,0.992,3.23,0.32,12.0,7,good
7.9,-1.3823023398503531,0.29,5.3,-3.4420193761824103,33.0,117.0,0.9918,3.06,0.32,11.8,7,good
6.9,-1.6044503709230613,0.28,1.2,-3.0159349808715104,36.0,159.0,0.9936,3.19,0.43,9.1,6,good
6.9,-1.4653375684603434,0.34,4.0,-3.036554268074246,24.0,128.0,0.9944,3.2,0.52,9.7,6,good
6.7,-1.3823023398503531,0.34,12.85,-3.0159349808715104,30.0,161.0,0.9986,3.44,0.47,9.5,6,good
6.0,-1.3432348716594436,0.42,5.2,-3.575550768806933,70.0,178.0,0.9914,3.4,0.4,12.3,8,good
6.1,-1.1679623668029029,0.37,8.4,-3.4420193761824103,70.0,170.0,0.9934,3.42,0.4,11.7,8,good
8.5,-1.8263509139976741,0.33,1.0,-2.563949857128453,17.0,57.0,0.9921,3.14,0.46,10.6,6,good
7.0,-1.7660917224794772,0.37,5.7,-3.649658740960655,29.0,111.0,0.9938,3.2,0.49,10.8,6,good
5.3,-0.9263410677276565,0.07,1.3,-3.324236340526027,26.0,102.0,0.992,3.5,0.35,10.6,6,good
7.8,-1.2006450142332614,0.29,16.85,-2.900422093749666,23.0,135.0,0.9998,3.16,0.38,9.0,6,good
7.8,-1.2006450142332614,0.29,16.85,-2.900422093749666,23.0,135.0,0.9998,3.16,0.38,9.0,6,good
5.7,-1.3432348716594436,0.27,4.1,-1.5994875815809322,73.5,189.5,0.9942,3.27,0.38,9.4,6,good
7.8,-1.2006450142332614,0.29,16.85,-2.900422093749666,23.0,135.0,0.9998,3.16,0.38,9.0,6,good
7.5,-1.9589953886039686,0.34,1.3,-2.8824035882469876,50.0,153.0,0.9945,3.29,0.8,9.6,6,good
7.8,-1.2006450142332614,0.29,16.85,-2.900422093749666,23.0,135.0,0.9998,3.16,0.38,9.0,6,good
6.6,-1.3823023398503531,0.41,7.4,-3.123565645063876,29.0,151.0,0.9946,3.15,0.6,10.2,7,good
5.7,-1.3432348716594436,0.27,4.1,-1.5994875815809322,73.5,189.5,0.9942,3.27,0.38,9.4,6,good
8.2,-1.4653375684603434,0.49,0.9,-2.8473122684357177,15.0,73.0,0.9928,3.07,0.38,10.4,6,good
7.4,-1.4653375684603434,0.43,1.4,-3.101092789211817,22.0,113.0,0.9938,3.22,0.62,10.6,6,good
7.5,-1.9589953886039686,0.34,1.3,-2.8824035882469876,50.0,153.0,0.9945,3.29,0.8,9.6,6,good
7.7,-1.3823023398503531,0.43,4.5,-2.7646205525906042,20.0,115.0,0.9966,3.38,0.5,9.9,6,good
7.6,-1.5558971455060706,0.44,1.9,-3.2968373663379125,10.0,119.0,0.9913,3.01,0.7,12.8,6,good
7.2,-1.3432348716594436,0.26,12.7,-3.2968373663379125,49.0,214.0,0.9986,3.41,0.5,10.0,6,good
6.3,-1.1363141558521213,0.35,11.1,-3.2188758248682006,29.0,198.0,0.9984,3.36,0.5,9.4,7,good
6.8,-1.3823023398503531,0.29,2.0,-3.1465551632885744,19.0,189.0,0.9952,3.46,0.54,10.2,6,good
7.5,-0.8651224452997557,0.45,9.1,-3.506557897319982,20.0,125.0,0.996,3.12,0.36,10.1,6,good
6.4,-1.3432348716594436,0.3,2.2,-3.649658740960655,33.0,134.0,0.992,3.21,0.47,10.6,6,good
7.9,-0.7743572359854884,0.32,4.1,-3.3813947543659757,40.0,138.0,0.9912,3.18,0.44,12.8,7,good
6.6,-1.5558971455060706,0.38,2.2,-3.611918412977808,40.0,104.0,0.9914,3.25,0.4,11.1,8,good
7.1,-1.5558971455060706,0.3,1.4,-3.270169119255751,45.0,143.0,0.9932,3.13,0.33,9.9,6,good
7.6,-1.5558971455060706,0.44,1.9,-3.2968373663379125,10.0,119.0,0.9913,3.01,0.7,12.8,6,good
6.9,-1.3823023398503531,0.26,5.2,-3.6888794541139363,36.0,135.0,0.9948,3.16,0.72,10.7,7,good
7.1,-1.3432348716594436,0.32,14.45,-2.5902671654458267,29.0,107.0,0.998,2.96,0.42,9.2,6,good
7.3,-1.5095925774643841,0.4,14.75,-3.1465551632885744,44.5,129.5,0.9998,3.36,0.41,9.1,7,good
6.2,-0.991553216374702,0.22,8.3,-3.649658740960655,36.0,216.0,0.9964,3.33,0.6,9.6,6,good
7.9,-1.5095925774643841,0.45,14.2,-3.2441936328524905,53.0,141.0,0.9992,3.03,0.46,9.2,6,good
6.9,-1.3823023398503531,0.26,5.2,-3.6888794541139363,36.0,135.0,0.9948,3.16,0.72,10.7,7,good
7.3,-1.5095925774643841,0.4,14.75,-3.1465551632885744,44.5,129.5,0.9998,3.36,0.41,9.1,7,good
7.1,-1.3432348716594436,0.32,14.45,-2.5902671654458267,29.0,107.0,0.998,2.96,0.42,9.2,6,good
7.4,-1.3823023398503531,0.37,6.9,-3.863232841258714,14.0,93.0,0.9939,3.0,0.48,10.7,7,good
6.8,-1.7092582477163114,0.37,1.5,-3.575550768806933,37.0,93.0,0.992,3.3,0.45,10.8,6,good
7.0,-1.7660917224794772,0.37,1.5,-3.540459448995663,26.0,75.0,0.9922,3.3,0.46,10.8,7,good
5.0,-1.1056369036050742,0.16,1.5,-2.995732273553991,10.0,97.0,0.9917,3.48,0.44,10.7,6,good
5.0,-1.1056369036050742,0.16,1.5,-2.995732273553991,10.0,97.0,0.9917,3.48,0.44,10.7,6,good
7.0,-1.3432348716594436,0.46,15.55,-3.270169119255751,61.0,171.0,0.9986,2.94,0.35,8.8,6,good
6.3,-1.5558971455060706,0.4,1.7,-3.4420193761824103,48.0,134.0,0.9917,3.42,0.49,11.5,6,good
8.0,-1.4653375684603434,0.46,1.5,-3.473768074496991,30.0,125.0,0.9907,3.23,0.47,12.5,6,good
9.2,-1.2694006096483912,0.41,1.0,-3.1465551632885744,14.0,59.0,0.9922,2.96,0.25,10.5,6,good
7.6,-1.1363141558521213,0.36,1.6,-3.1941832122778293,32.0,155.0,0.993,3.23,0.52,11.3,6,good
5.0,-1.1056369036050742,0.16,1.5,-2.995732273553991,10.0,97.0,0.9917,3.48,0.44,10.7,6,good
9.7,-1.422958345491482,0.45,1.2,-3.3813947543659757,11.0,59.0,0.9926,2.74,0.47,10.8,6,good
8.2,-0.991553216374702,0.36,1.0,-3.3524072174927233,17.0,93.0,0.9906,3.04,0.32,11.7,8,good
7.2,-1.3432348716594436,0.44,7.1,-3.575550768806933,25.0,126.0,0.993,3.02,0.34,11.1,8,good
8.2,-0.991553216374702,0.36,1.0,-3.3524072174927233,17.0,93.0,0.9906,3.04,0.32,11.7,8,good
6.4,-1.4653375684603434,0.33,1.15,-3.101092789211817,15.5,217.5,0.992,3.33,0.44,11.0,6,good
5.9,-0.9137938516755678,0.32,6.0,-3.3524072174927233,50.0,127.0,0.992,3.51,0.58,12.5,7,good
7.6,-1.2694006096483912,0.39,1.2,-3.2441936328524905,21.0,115.0,0.994,3.16,0.67,10.0,6,good
7.2,-1.4653375684603434,0.39,2.3,-3.3813947543659757,29.0,102.0,0.9908,3.26,0.54,12.3,7,good
6.8,-1.1363141558521213,0.37,3.4,-3.7297014486341915,19.0,87.0,0.9902,3.14,0.53,12.7,6,good
7.2,-1.4653375684603434,0.39,2.3,-3.3813947543659757,29.0,102.0,0.9908,3.26,0.54,12.3,7,good
9.4,-1.3432348716594436,0.53,1.2,-3.036554268074246,25.0,109.0,0.9921,3.23,0.28,12.5,6,good
7.3,-1.2344320118106447,0.3,13.0,-3.123565645063876,46.0,238.0,0.9986,3.06,0.41,8.7,6,good
7.9,-0.8891620644859025,0.37,4.5,-3.473768074496991,40.0,114.0,0.992,3.17,0.54,12.4,7,good
7.9,-0.818710403535291,0.37,5.85,-3.3813947543659757,27.0,93.0,0.992,3.16,0.54,12.6,7,good
7.7,-0.9390477189967712,0.3,5.2,-3.270169119255751,29.0,131.0,0.9943,3.38,0.44,11.0,6,good
7.7,-1.3432348716594436,0.31,1.3,-3.123565645063876,47.0,155.0,0.9937,3.42,0.5,10.1,6,good
6.8,-1.1363141558521213,0.37,3.4,-3.7297014486341915,19.0,87.0,0.9902,3.14,0.53,12.7,6,good
7.1,-0.818710403535291,0.37,2.7,-3.170085660698769,35.0,128.0,0.9896,3.07,0.43,13.5,7,good
7.9,-1.9589953886039686,0.28,1.8,-3.170085660698769,44.0,178.0,0.9954,3.45,0.43,9.2,6,good
7.4,-1.7092582477163114,0.42,2.1,-3.2968373663379125,33.0,187.0,0.9938,3.4,0.41,10.6,7,good
8.1,-0.8416471888783893,0.42,6.6,-3.3813947543659757,36.0,141.0,0.9918,2.98,0.39,13.3,7,good
7.1,-0.818710403535291,0.37,2.7,-3.170085660698769,35.0,128.0,0.9896,3.07,0.43,13.5,7,good
8.0,-1.6044503709230613,0.4,5.2,-2.8824035882469876,41.0,167.0,0.9953,3.18,0.4,10.6,7,good
7.2,-1.5558971455060706,0.34,1.1,-3.0576076772720784,25.0,80.0,0.992,3.25,0.4,11.3,6,good
7.2,-1.7092582477163114,0.31,1.1,-3.079113882493042,20.0,73.0,0.9925,3.32,0.4,10.8,7,good
5.3,-1.3432348716594436,0.23,5.15,-3.3524072174927233,48.0,160.0,0.9952,3.82,0.51,10.5,7,good
5.6,-1.4024237430497744,0.32,1.1,-3.036554268074246,24.0,152.0,0.9927,3.12,0.42,9.3,6,good
7.3,-1.3823023398503531,0.41,1.8,-3.270169119255751,52.0,165.0,0.9911,3.29,0.39,12.2,7,good
6.4,-1.5095925774643841,0.34,1.8,-2.8473122684357177,29.0,104.0,0.9959,3.81,0.57,10.3,6,good
7.3,-1.7092582477163114,0.65,1.4,-3.0576076772720784,28.0,157.0,0.9946,3.33,0.62,9.4,6,good
6.4,-1.7660917224794772,0.27,6.7,-3.2968373663379125,88.0,223.0,0.9948,3.28,0.35,10.2,6,good
6.9,-1.2344320118106447,0.16,6.8,-3.3524072174927233,65.0,212.0,0.9955,3.08,0.39,9.0,6,good
6.2,-1.5558971455060706,0.38,6.8,-3.2968373663379125,64.0,245.0,0.9951,3.06,0.36,9.3,6,good
6.4,-1.4653375684603434,0.3,7.1,-3.270169119255751,63.0,236.0,0.9952,3.06,0.34,9.2,6,good
7.3,-1.6554818509355071,0.68,1.5,-2.975929646257811,31.0,156.0,0.9946,3.32,0.64,9.4,6,good
7.3,-1.7092582477163114,0.65,1.4,-3.0576076772720784,28.0,157.0,0.9946,3.33,0.62,9.4,6,good
9.6,-1.2344320118106447,0.46,1.45,-3.2188758248682006,77.5,223.0,0.9944,2.92,0.46,9.5,6,good
6.9,-1.1679623668029029,0.34,7.4,-2.8134107167600364,36.0,174.0,0.9963,3.46,0.62,11.1,7,good
7.5,-1.2694006096483912,0.34,4.2,-3.540459448995663,36.0,116.0,0.991,2.99,0.41,12.3,8,good
8.0,-1.5095925774643841,0.42,14.6,-3.101092789211817,45.0,163.0,1.0003,3.21,0.69,8.6,7,good
8.4,-1.0469690555162714,0.56,13.8,-3.0159349808715104,55.0,190.0,0.9993,3.07,0.58,9.4,6,good
8.0,-1.5095925774643841,0.42,14.6,-3.101092789211817,45.0,163.0,1.0003,3.21,0.69,8.6,7,good
8.4,-1.0469690555162714,0.56,13.8,-3.0159349808715104,55.0,190.0,0.9993,3.07,0.58,9.4,6,good
6.2,-1.5095925774643841,0.27,1.5,-2.7333680090865,20.0,132.0,0.9938,3.22,0.46,9.2,6,good
8.0,-1.5095925774643841,0.42,14.6,-3.101092789211817,45.0,163.0,1.0003,3.21,0.69,8.6,7,good
7.0,-1.422958345491482,0.36,4.9,-2.4769384801388235,10.0,133.0,0.9942,3.33,0.37,10.8,6,good
6.6,-1.305636458102436,0.3,1.9,-3.649658740960655,14.0,153.0,0.9928,3.29,0.62,10.5,6,good
7.8,-1.8263509139976741,0.41,1.7,-3.611918412977808,29.0,140.0,0.991,3.02,0.78,12.5,6,good
7.7,-1.305636458102436,0.34,1.8,-3.540459448995663,26.0,168.0,0.9911,2.99,0.48,12.1,7,good
8.0,-0.7962879394794586,0.36,8.8,-3.611918412977808,50.0,151.0,0.9927,3.07,0.25,12.7,8,good
7.7,-1.305636458102436,0.34,1.8,-3.540459448995663,26.0,168.0,0.9911,2.99,0.48,12.1,7,good
7.8,-1.8263509139976741,0.41,1.7,-3.611918412977808,29.0,140.0,0.991,3.02,0.78,12.5,6,good
6.6,-1.8263509139976741,0.29,1.8,-2.975929646257811,40.0,147.0,0.9912,3.06,0.44,11.4,7,good
8.3,-1.5558971455060706,0.4,1.6,-3.4112477175156566,35.0,110.0,0.9907,3.02,0.6,12.9,7,good
7.2,-1.1363141558521213,0.33,1.4,-3.506557897319982,29.0,109.0,0.9902,3.15,0.51,12.8,7,good
6.6,-1.8263509139976741,0.3,1.6,-3.3524072174927233,15.0,78.0,0.992,3.38,0.44,11.2,6,good
8.4,-1.8263509139976741,0.33,1.5,-3.3813947543659757,16.0,98.0,0.994,3.14,0.42,9.7,6,good
7.5,-1.4653375684603434,0.32,9.2,-3.2441936328524905,54.0,191.0,0.9966,3.04,0.56,9.7,6,good
6.2,-1.7660917224794772,0.3,1.1,-3.270169119255751,14.0,79.0,0.993,3.5,0.54,10.3,6,good
7.5,-1.4653375684603434,0.32,9.2,-3.2441936328524905,54.0,191.0,0.9966,3.04,0.56,9.7,6,good
7.5,-0.9649559038554361,0.33,5.0,-3.079113882493042,30.0,131.0,0.9942,3.32,0.44,10.9,6,good
7.3,-0.8651224452997557,0.38,6.8,-3.079113882493042,29.0,122.0,0.9925,3.19,0.37,12.6,7,good
7.3,-1.07587280169862,0.39,5.2,-3.1941832122778293,45.0,163.0,0.9925,3.3,0.47,12.4,6,good
9.0,-1.4024237430497744,0.38,5.9,-3.079113882493042,52.0,159.0,0.995,2.93,0.35,10.2,6,good
7.4,-1.6554818509355071,0.42,6.4,-2.6882475738060303,39.0,212.0,0.9958,3.3,0.33,9.6,6,good
8.2,-1.6044503709230613,0.36,8.1,-3.324236340526027,60.0,163.0,0.9952,3.05,0.3,10.3,6,good
7.9,-1.9589953886039686,0.45,1.8,-2.975929646257811,17.0,114.0,0.9948,3.33,0.49,10.7,7,good
6.8,-1.422958345491482,0.4,1.8,-3.036554268074246,34.0,105.0,0.99,3.13,0.49,12.8,8,good
9.2,-1.8904754421672127,0.68,1.6,-3.0576076772720784,22.0,130.0,0.9948,3.02,0.45,10.4,6,good
9.4,-1.7660917224794772,0.55,1.6,-2.995732273553991,14.0,94.0,0.9949,3.02,0.61,10.3,6,good
5.2,-1.0051219455807707,0.08,13.5,-3.170085660698769,37.0,142.0,0.997,3.46,0.39,9.9,6,good
6.3,-1.4653375684603434,0.22,3.75,-3.2188758248682006,37.0,116.0,0.9927,3.23,0.5,10.7,6,good
6.4,-1.1679623668029029,0.4,6.2,-3.1941832122778293,46.0,169.0,0.9953,3.15,0.46,9.3,6,good
8.1,-1.6044503709230613,0.36,9.7,-3.101092789211817,63.0,162.0,0.997,3.1,0.46,10.0,6,good
7.9,-1.3625778345025745,0.26,2.0,-3.611918412977808,40.0,190.0,0.9932,3.04,0.39,11.2,6,good
6.4,-1.8904754421672127,0.31,1.1,-3.101092789211817,25.0,96.0,0.9932,3.54,0.51,10.3,6,good
7.6,-1.6554818509355071,0.42,1.5,-3.101092789211817,6.0,114.0,0.9914,3.04,0.74,12.8,6,good
7.3,-0.8416471888783893,0.37,4.6,-3.540459448995663,17.0,114.0,0.991,3.23,0.43,13.2,6,good
5.1,-1.1679623668029029,0.3,0.9,-3.270169119255751,28.0,152.0,0.992,3.54,0.56,10.1,6,good
6.9,-1.8263509139976741,0.35,1.3,-3.123565645063876,21.0,182.0,0.9927,3.25,0.62,10.8,6,good
7.7,-1.1363141558521213,0.48,2.3,-3.1941832122778293,28.0,114.0,0.9911,3.2,0.52,12.8,7,good
6.5,-1.5095925774643841,0.72,6.8,-3.1465551632885744,33.0,168.0,0.9958,3.12,0.36,9.2,6,good
6.8,-1.3432348716594436,0.33,1.5,-3.036554268074246,44.0,167.0,0.9928,3.12,0.44,10.5,6,good
