fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
12.7,0.6,0.65,0.8333438110532287,-2.7488721956224653,1.7919261220073759,3.218915824068222,0.9997,3.03,-0.5603660693261269,9.9,5
12.0,0.37,0.76,1.4353225921872452,-2.703062659591171,1.9460529959950605,3.6376124751696053,1.0004,3.22,-0.5091603444469295,13.0,7
6.6,0.735,0.02,2.0669893337405965,-2.0955709236097197,4.219522410950329,4.820289630088648,0.9994,3.47,-0.6329932577401982,9.9,5
11.5,0.59,0.59,0.9558959864665145,-2.430418464503931,2.5650262775800314,3.8918407060656484,0.9988,3.18,-0.42924563677356775,11.0,6
11.5,0.59,0.59,0.9558959864665145,-2.430418464503931,2.5650262775800314,3.8918407060656484,0.9988,3.18,-0.42924563677356775,11.0,6
8.7,0.765,0.22,0.8333438110532287,-2.7333680090865,2.1973356822749484,3.7376934275237357,0.9963,3.1,-0.5960204698292225,9.4,5
6.6,0.735,0.02,2.0669893337405965,-2.0955709236097197,4.219522410950329,4.820289630088648,0.9994,3.47,-0.6329932577401982,9.9,5
7.7,0.26,0.3,0.5312163134137247,-2.8134107167600364,2.995782272304033,3.6376124751696053,0.9949,3.29,-0.7528971849657193,10.8,6
12.2,0.48,0.54,0.9558959864665145,-2.453407982728629,2.944491609360395,4.1588987082376025,1.0,3.1,-0.49265831981054176,10.5,6
11.4,0.6,0.49,0.9936220748104786,-2.453407982728629,2.3026850879943788,3.713596456650773,0.9994,3.15,-0.4604494164409239,10.5,6
7.7,0.69,0.05,0.9936220748104786,-2.577021938695806,2.7081168655467533,3.295873902355512,0.9974,3.26,-0.49265831981054176,9.1,5
8.7,0.31,0.46,0.3371862673548698,-2.8134107167600364,2.3979861777572986,3.218915824068222,0.9966,3.36,-0.2731219211204512,10.1,6
9.8,0.44,0.47,0.9166906518954819,-2.7488721956224653,2.1973356822749484,3.3322402238231783,0.9981,3.24,-0.42924563677356775,10.8,6
12.0,0.39,0.66,1.09894556645823,-2.364460496712133,2.4849899796493045,3.4012307144399454,0.9996,3.18,-0.4604494164409239,10.8,7
10.4,0.34,0.58,1.308603053404019,-1.742969305058623,1.7919261220073759,2.7726512202867375,0.997,3.19,-0.355247391947547,11.3,6
12.5,0.46,0.49,1.5042995943107957,-2.6450754019408214,3.2581349988203177,3.8918407060656484,0.9981,3.05,-0.5603660693261269,9.6,4
9.0,0.43,0.34,0.9166906518954819,-2.513306124309698,3.2581349988203177,4.454358924092881,0.9987,3.38,-0.4764241970486583,9.5,6
9.1,0.45,0.35,0.8758853172391161,-2.513306124309698,3.135537693244867,4.356721647120231,0.9987,3.38,-0.4764241970486583,9.5,5
7.1,0.735,0.16,0.642380063506292,-2.2926347621408776,2.7081168655467533,4.34381840878234,0.9966,3.27,-0.444725822061467,9.3,5
9.9,0.4,0.53,1.9022567689910337,-2.322787800311565,1.7919261220073759,2.944491609360395,0.9986,3.27,-0.1972321695297089,11.7,7
8.8,0.52,0.34,0.9936220748104786,-2.430418464503931,3.178095496146581,4.8040292414209755,0.9982,3.26,-0.49265831981054176,9.5,5
8.6,0.725,0.24,1.8872211527066338,-2.137070654516472,3.434019462029382,4.897847262609633,1.0014,3.32,0.06859279146561167,9.3,5
10.6,0.48,0.64,0.7889118025443247,-2.1892564076870427,1.7919261220073759,2.995782272304033,0.997,3.26,-0.41400143913045073,11.7,6
7.0,0.58,0.12,0.642380063506292,-2.385966701933097,3.52638993594835,4.820289630088648,0.9956,3.44,-0.731888008876376,10.5,5
11.9,0.38,0.51,0.6936470556015963,-2.1037342342488805,1.9460529959950605,2.995782272304033,0.9996,3.24,-0.2731219211204512,10.4,6
6.8,0.77,0.0,0.588342066193819,-2.703062659591171,3.52638993594835,3.9512629491657494,0.9976,3.62,-0.3841929728326246,9.9,5
9.5,0.56,0.33,0.8758853172391161,-2.4079456086518722,3.5553766325098297,4.2047075446527185,0.9972,3.28,-0.3133418192323586,11.8,7
6.6,0.84,0.03,0.8333438110532287,-2.8134107167600364,3.4657671523114555,3.8712218440242134,0.9952,3.52,-0.5780343734594406,12.3,7
7.7,0.96,0.2,0.6936470556015963,-3.036554268074246,2.7081168655467533,4.09436122874988,0.9955,3.36,-0.818710403535291,10.9,5
10.5,0.24,0.47,0.7424134218628634,-2.703062659591171,1.7919261220073759,3.178095496146581,0.9978,3.15,-0.10425002137379911,11.0,7
7.7,0.96,0.2,0.6936470556015963,-3.036554268074246,2.7081168655467533,4.09436122874988,0.9955,3.36,-0.818710403535291,10.9,5
6.6,0.84,0.03,0.8333438110532287,-2.8134107167600364,3.4657671523114555,3.8712218440242134,0.9952,3.52,-0.5780343734594406,12.3,7
6.4,0.67,0.08,0.7424134218628634,-3.079113882493042,2.944491609360395,3.8712218440242134,0.9949,3.49,-0.7113111511876165,11.4,6
9.5,0.78,0.22,0.642380063506292,-2.551046452292545,1.7919261220073759,3.4657671523114555,0.9988,3.26,-0.5780343734594406,10.6,6
9.1,0.52,0.33,0.2631331995303682,-2.6450754019408214,2.1973356822749484,3.4012307144399454,0.9978,3.24,-0.5091603444469295,9.3,5
12.8,0.84,0.63,0.8758853172391161,-2.419118909249997,2.5650262775800314,3.5553766325098297,0.9997,3.1,-0.5091603444469295,10.4,6
10.5,0.24,0.47,0.7424134218628634,-2.703062659591171,1.7919261220073759,3.178095496146581,0.9978,3.15,-0.10425002137379911,11.0,7
7.8,0.55,0.35,0.7889118025443247,-2.5902671654458267,3.0445700556372914,4.189669893426794,0.9974,3.25,-0.5780343734594406,9.2,5
11.9,0.37,0.69,0.8333438110532287,-2.5383074265151158,2.4849899796493045,3.178095496146581,0.9958,3.0,-0.42924563677356775,12.8,6
12.3,0.39,0.63,0.8333438110532287,-2.385966701933097,1.7919261220073759,2.8904273119085677,1.0004,3.16,-0.7113111511876165,9.5,5
10.4,0.41,0.55,1.163463260987726,-2.563949857128453,3.0910879068707438,3.989002564911327,0.9996,3.15,-0.11541085151132773,9.9,6
12.3,0.39,0.63,0.8333438110532287,-2.385966701933097,1.7919261220073759,2.8904273119085677,1.0004,3.16,-0.7113111511876165,9.5,5
8.0,0.67,0.3,0.6936470556015963,-2.796881414808826,3.6376124751696053,4.127150513947278,0.9958,3.26,-0.5780343734594406,10.2,6
11.1,0.45,0.73,1.163463260987726,-2.703062659591171,1.7919261220073759,3.0910879068707438,0.9986,3.17,-0.41400143913045073,11.2,6
10.4,0.41,0.55,1.163463260987726,-2.563949857128453,3.0910879068707438,3.989002564911327,0.9996,3.15,-0.11541085151132773,9.9,6
7.0,0.62,0.18,0.40613155265132483,-2.7646205525906042,1.9460529959950605,3.9120430052281487,0.9951,3.08,-0.5091603444469295,9.3,5
12.6,0.31,0.72,0.7889118025443247,-2.617295837833746,1.7919261220073759,3.367330312150578,0.9987,2.88,-0.1972321695297089,9.8,8
11.9,0.4,0.65,0.7659328502855929,-2.6736487743848776,1.9460529959950605,3.295873902355512,0.9988,3.06,-0.3841929728326246,11.3,6
15.6,0.685,0.76,1.308603053404019,-2.2926347621408776,1.7919261220073759,3.7612233712371035,1.0032,2.95,-0.3841929728326246,11.2,7
10.0,0.44,0.49,0.9936220748104786,-2.551046452292545,2.3979861777572986,2.944491609360395,0.9963,3.23,-0.4604494164409239,11.6,7
5.3,0.57,0.01,0.5312163134137247,-2.900422093749666,1.6096378924367667,3.295873902355512,0.9934,3.57,-0.17316361900918903,12.5,7
9.5,0.735,0.1,0.7424134218628634,-2.5257286443082556,1.7919261220073759,3.434019462029382,0.9986,3.23,-0.5780343734594406,10.1,6
12.5,0.38,0.6,0.9558959864665145,-2.501036031717884,3.434019462029382,4.276680007808494,0.9996,3.1,-0.3133418192323586,10.5,5
9.3,0.48,0.29,0.7424134218628634,-2.05572501506252,1.7919261220073759,2.7726512202867375,0.9968,3.22,-0.327116141697188,11.2,5
8.6,0.53,0.22,0.6936470556015963,-2.2926347621408776,1.9460529959950605,3.295873902355512,0.9967,3.2,-0.5780343734594406,10.2,6
11.9,0.39,0.69,1.0299764962779714,-2.3434070875143007,2.833272165855592,3.5553766325098297,0.9994,3.1,-0.49265831981054176,10.8,6
11.9,0.39,0.69,1.0299764962779714,-2.3434070875143007,2.833272165855592,3.5553766325098297,0.9994,3.1,-0.49265831981054176,10.8,6
8.4,0.37,0.53,0.588342066193819,-0.8818893051568227,2.1973356822749484,3.2581349988203177,0.9979,3.06,0.05921185963184603,9.1,6
6.8,0.56,0.03,0.5312163134137247,-2.4651040224918206,2.8904273119085677,3.5553766325098297,0.9968,3.44,-0.4604494164409239,10.0,6
10.4,0.33,0.63,1.0299764962779714,-2.4651040224918206,1.6096378924367667,3.0910879068707438,0.9998,3.26,-0.2997546536860502,11.2,7
7.0,0.23,0.4,0.4706284340145776,-2.7488721956224653,3.0445700556372914,4.2047075446527185,0.9952,3.5,-0.4604494164409239,11.1,5
11.3,0.62,0.67,1.6488509147909356,-2.4418471603275536,1.7919261220073759,2.944491609360395,0.9988,3.22,-0.36961545521446726,13.4,8
8.9,0.59,0.39,0.8333438110532287,-2.3434070875143007,1.6096378924367667,3.0910879068707438,0.9986,3.37,-0.5430045221302259,10.3,5
9.2,0.63,0.21,0.9936220748104786,-2.322787800311565,3.367330312150578,4.17440265439268,0.9988,3.28,-0.5430045221302259,9.6,5
10.4,0.33,0.63,1.0299764962779714,-2.4651040224918206,1.6096378924367667,3.0910879068707438,0.9998,3.26,-0.2997546536860502,11.2,7
11.6,0.58,0.66,0.7889118025443247,-2.5902671654458267,2.3026850879943788,3.85016887807946,1.0008,3.25,-0.5603660693261269,9.0,3
9.2,0.43,0.52,0.8333438110532287,-2.4769384801388235,2.639128755635788,3.135537693244867,0.9976,3.35,-0.49265831981054176,11.3,6
8.3,0.615,0.22,0.9558959864665145,-2.430418464503931,1.7919261220073759,2.944491609360395,0.9982,3.26,-0.49265831981054176,9.3,5
11.0,0.26,0.68,0.9364854391596742,-2.453407982728629,2.3026850879943788,3.218915824068222,0.997,3.18,-0.49265831981054176,11.8,5
8.1,0.66,0.7,0.7889118025443247,-2.312635428847547,3.218915824068222,4.859820156269611,0.9972,3.08,-0.6329932577401982,9.0,5
11.5,0.315,0.54,0.7424134218628634,-2.4651040224918206,1.6096378924367667,2.7081168655467533,0.9987,2.98,-0.355247391947547,9.2,6
10.0,0.29,0.4,1.065055505139267,-2.312635428847547,2.3026850879943788,3.2581349988203177,1.0006,3.48,-0.0932123817221787,9.7,5
10.3,0.5,0.42,0.6936470556015963,-2.659260036932778,3.0445700556372914,3.9318452403752318,0.9982,3.16,-0.327116141697188,11.5,6
8.8,0.46,0.45,0.9558959864665145,-2.7181005369557116,1.9460529959950605,2.8904273119085677,0.9947,3.32,-0.23445731121448313,14.0,6
11.4,0.36,0.69,0.7424134218628634,-2.396895772465287,1.7919261220073759,3.0445700556372914,1.0,3.17,-0.4764241970486583,9.2,6
8.7,0.82,0.02,0.18315454309784637,-2.6450754019408214,3.5835467158480925,3.8712218440242134,0.9952,3.2,-0.5430045221302259,9.8,5
13.0,0.32,0.65,0.9558959864665145,-2.364460496712133,2.7081168655467533,3.85016887807946,0.9996,3.05,-0.49265831981054176,10.6,5
9.6,0.54,0.42,0.8758853172391161,-2.501036031717884,3.218915824068222,3.9512629491657494,0.997,3.2,-0.3410828491788962,11.4,6
12.5,0.37,0.55,0.9558959864665145,-2.4769384801388235,3.218915824068222,4.219522410950329,0.9995,3.15,-0.1972321695297089,10.4,6
9.9,0.35,0.55,0.7424134218628634,-2.7646205525906042,1.6096378924367667,2.639128755635788,0.9971,3.26,-0.23445731121448313,10.6,5
10.5,0.28,0.51,0.5312163134137247,-2.513306124309698,2.3026850879943788,3.178095496146581,0.9982,3.2,-0.11541085151132773,9.4,6
9.6,0.68,0.24,0.7889118025443247,-2.430418464503931,1.6096378924367667,3.3322402238231783,0.9988,3.14,-0.5091603444469295,10.2,5
9.3,0.27,0.41,0.6936470556015963,-2.385966701933097,1.7919261220073759,2.7726512202867375,0.998,3.28,-0.355247391947547,9.7,5
10.4,0.24,0.49,0.588342066193819,-2.577021938695806,1.7919261220073759,2.995782272304033,0.9977,3.18,0.05921185963184603,11.0,6
9.6,0.68,0.24,0.7889118025443247,-2.430418464503931,1.6096378924367667,3.3322402238231783,0.9988,3.14,-0.5091603444469295,10.2,5
9.4,0.685,0.11,0.9936220748104786,-2.551046452292545,1.7919261220073759,3.434019462029382,0.9984,3.19,-0.355247391947547,10.1,6
10.6,0.28,0.39,2.740904537973157,-2.659260036932778,1.7919261220073759,3.135537693244867,1.0026,3.12,-0.41400143913045073,9.2,5
9.4,0.3,0.56,1.0299764962779714,-2.513306124309698,1.7919261220073759,2.833272165855592,0.9964,3.15,-0.08229524272683016,11.7,8
10.6,0.36,0.59,0.7889118025443247,-1.8773173575897015,1.7919261220073759,2.8904273119085677,0.9986,3.04,0.04974209189481401,9.4,5
10.6,0.36,0.6,0.7889118025443247,-1.8773173575897015,1.9460529959950605,2.8904273119085677,0.9986,3.04,0.05921185963184603,9.4,5
10.6,0.44,0.68,1.4112308464099221,-2.162823150618887,1.7919261220073759,3.178095496146581,0.997,3.06,-0.41400143913045073,13.4,6
10.2,0.67,0.39,0.642380063506292,-2.900422093749666,1.7919261220073759,2.833272165855592,0.9976,3.17,-0.7528971849657193,10.0,5
10.2,0.67,0.39,0.642380063506292,-2.900422093749666,1.7919261220073759,2.833272165855592,0.9976,3.17,-0.7528971849657193,10.0,5
10.2,0.645,0.36,0.588342066193819,-2.9187712324178627,1.6096378924367667,2.639128755635788,0.9982,3.17,-0.8651224452997557,10.0,6
11.6,0.32,0.55,1.0299764962779714,-2.501036031717884,3.5553766325098297,4.2047075446527185,1.0002,3.32,-0.08229524272683016,10.8,7
9.3,0.39,0.4,0.9558959864665145,-2.6036901857779675,2.3026850879943788,3.2581349988203177,0.9984,3.34,-0.28634962721800233,10.2,6
9.3,0.775,0.27,1.0299764962779714,-2.5383074265151158,3.178095496146581,4.02536954771857,0.9984,3.31,-0.3989861420104552,10.6,6
9.2,0.41,0.5,0.9166906518954819,-2.8824035882469876,2.4849899796493045,3.218915824068222,0.9952,3.34,-0.23445731121448313,13.3,7
8.9,0.4,0.51,0.9558959864665145,-2.9374633654300153,2.5650262775800314,3.295873902355512,0.995,3.32,-0.10425002137379911,13.4,7
8.7,0.69,0.31,1.09894556645823,-2.4418471603275536,3.135537693244867,4.394461500275244,1.0002,3.48,-0.2997546536860502,11.6,6
6.5,0.39,0.23,2.1163759894728984,-2.9565115604007097,3.3322402238231783,4.5108704954674606,0.9952,3.44,-0.5960204698292225,12.1,6
10.7,0.35,0.53,0.9558959864665145,-2.6450754019408214,1.6096378924367667,2.7726512202867375,0.9972,3.15,-0.42924563677356775,11.0,8
7.8,0.52,0.25,0.642380063506292,-2.501036031717884,2.639128755635788,3.6376124751696053,0.9984,3.43,-0.42924563677356775,9.0,6
7.2,0.34,0.32,0.9166906518954819,-2.396895772465287,3.7612233712371035,4.727396668230706,0.9966,3.32,-0.23445731121448313,11.1,5
10.7,0.35,0.53,0.9558959864665145,-2.6450754019408214,1.6096378924367667,2.7726512202867375,0.9972,3.15,-0.42924563677356775,11.0,8
8.7,0.69,0.31,1.09894556645823,-2.4418471603275536,3.135537693244867,4.394461500275244,1.0002,3.48,-0.2997546536860502,11.6,6
7.8,0.52,0.25,0.642380063506292,-2.501036031717884,2.639128755635788,3.6376124751696053,0.9984,3.43,-0.42924563677356775,9.0,6
10.4,0.44,0.73,1.8796177097497393,-2.5902671654458267,3.6376124751696053,4.330746498094504,0.999,3.17,-0.16134315040876293,12.0,7
10.4,0.44,0.73,1.8796177097497393,-2.5902671654458267,3.6376124751696053,4.330746498094504,0.999,3.17,-0.16134315040876293,12.0,7
10.5,0.26,0.47,0.642380063506292,-2.5383074265151158,1.7919261220073759,3.178095496146581,0.9976,3.18,0.04018178963283176,10.9,7
10.5,0.24,0.42,0.588342066193819,-2.551046452292545,1.7919261220073759,3.0910879068707438,0.9976,3.21,0.04974209189481401,10.8,7
10.2,0.49,0.63,1.065055505139267,-2.617295837833746,2.3026850879943788,3.2581349988203177,0.9968,3.16,-0.24718012914245105,12.5,7
10.4,0.24,0.46,0.588342066193819,-2.577021938695806,1.7919261220073759,3.0445700556372914,0.9976,3.25,0.02078253918252841,10.8,7
11.2,0.67,0.55,0.8333438110532287,-2.4651040224918206,1.7919261220073759,2.5650262775800314,1.0,3.17,-0.3410828491788962,9.5,6
10.0,0.59,0.31,0.7889118025443247,-2.396895772465287,3.2581349988203177,4.127150513947278,0.9994,3.18,-0.4604494164409239,10.2,6
13.3,0.29,0.75,1.0299764962779714,-2.4651040224918206,3.135537693244867,3.7612233712371035,0.9986,3.04,-0.3841929728326246,11.4,7
12.4,0.42,0.49,1.5262736711733316,-2.6036901857779675,2.944491609360395,3.7612233712371035,0.9978,3.02,-0.49265831981054176,9.5,5
10.0,0.59,0.31,0.7889118025443247,-2.396895772465287,3.2581349988203177,4.127150513947278,0.9994,3.18,-0.4604494164409239,10.2,6
10.7,0.4,0.48,0.7424134218628634,-2.071473372030659,2.7081168655467533,3.8918407060656484,0.998,3.03,-0.20948722486672405,9.7,6
10.5,0.51,0.64,0.8758853172391161,-2.2256240518579173,1.7919261220073759,2.7081168655467533,0.9973,3.09,-0.41400143913045073,11.8,7
10.5,0.51,0.64,0.8758853172391161,-2.2256240518579173,1.7919261220073759,2.7081168655467533,0.9973,3.09,-0.41400143913045073,11.8,7
8.5,0.655,0.49,1.8084526921697155,-2.0955709236097197,3.52638993594835,5.017286459309552,1.001,3.31,0.1319050708799384,9.3,5
12.5,0.6,0.49,1.4588475538015993,-2.2926347621408776,1.6096378924367667,2.639128755635788,1.001,3.25,-0.2997546536860502,11.9,6
10.4,0.61,0.49,0.7424134218628634,-1.6044503709230613,1.6096378924367667,2.7726512202867375,0.9994,3.16,-0.4604494164409239,8.4,3
10.9,0.21,0.49,1.0299764962779714,-2.419118909249997,2.3979861777572986,3.4657671523114555,0.9972,3.22,-0.3841929728326246,11.7,6
7.3,0.365,0.49,0.9166906518954819,-2.419118909249997,3.6635872868265618,4.663448528029832,0.9966,3.36,-0.24718012914245105,11.0,5
9.8,0.25,0.49,0.9936220748104786,-2.419118909249997,2.7081168655467533,3.4965378640376557,0.9982,3.42,-0.10425002137379911,10.0,6
7.6,0.41,0.49,0.6936470556015963,-2.419118909249997,2.7726512202867375,3.7612233712371035,0.998,3.48,-0.444725822061467,9.1,5
8.2,0.39,0.49,0.8333438110532287,-2.3025850929940455,3.85016887807946,4.8903566469904804,0.9979,3.38,-0.00904074465214907,9.8,5
9.3,0.4,0.49,0.9166906518954819,-2.453407982728629,3.6376124751696053,4.9558340998299855,0.9978,3.22,-0.5960204698292225,9.4,5
9.2,0.43,0.49,0.8758853172391161,-2.4418471603275536,3.135537693244867,4.753598811758862,0.9976,3.23,-0.444725822061467,9.5,5
10.4,0.64,0.24,1.0299764962779714,-2.24431618487007,3.367330312150578,3.970310781298653,0.9998,3.24,-0.3989861420104552,9.9,5
7.3,0.365,0.49,0.9166906518954819,-2.419118909249997,3.6635872868265618,4.663448528029832,0.9966,3.36,-0.24718012914245105,11.0,5
7.0,0.38,0.49,0.9166906518954819,-2.322787800311565,3.4965378640376557,4.442663021126995,0.9962,3.39,-0.26006690541880756,11.4,6
8.2,0.42,0.49,0.9558959864665145,-2.4651040224918206,3.4657671523114555,4.0073513668853655,0.9988,3.34,-0.28634962721800233,8.7,6
9.9,0.63,0.24,0.8758853172391161,-2.551046452292545,1.7919261220073759,3.4965378640376557,0.9974,3.09,-0.5603660693261269,9.4,5
9.1,0.22,0.24,0.7424134218628634,-2.5383074265151158,0.0009995003330834232,3.3322402238231783,0.999,3.41,-0.13811330212963427,10.3,6
11.9,0.38,0.49,0.9936220748104786,-2.312635428847547,2.4849899796493045,3.7376934275237357,1.0004,3.16,-0.49265831981054176,10.3,5
11.9,0.38,0.49,0.9936220748104786,-2.312635428847547,2.4849899796493045,3.7376934275237357,1.0004,3.16,-0.49265831981054176,10.3,5
10.3,0.27,0.24,0.7424134218628634,-2.617295837833746,2.7081168655467533,3.4965378640376557,0.9956,3.22,-0.41400143913045073,12.8,6
10.0,0.48,0.24,0.9936220748104786,-2.2730262907525014,2.5650262775800314,3.4657671523114555,1.0,3.28,-0.5780343734594406,10.0,6
9.1,0.22,0.24,0.7424134218628634,-2.5383074265151158,0.0009995003330834232,3.3322402238231783,0.999,3.41,-0.13811330212963427,10.3,6
9.9,0.63,0.24,0.8758853172391161,-2.551046452292545,1.7919261220073759,3.4965378640376557,0.9974,3.09,-0.5603660693261269,9.4,5
8.1,0.825,0.24,0.7424134218628634,-2.4651040224918206,1.6096378924367667,2.5650262775800314,0.9972,3.37,-0.26006690541880756,10.7,6
12.9,0.35,0.49,1.7580303164839273,-2.703062659591171,1.6096378924367667,3.5553766325098297,1.0014,3.2,-0.41400143913045073,12.0,7
11.2,0.5,0.74,1.6391908705834484,-2.2926347621408776,1.6096378924367667,2.833272165855592,0.9996,3.22,-0.4764241970486583,11.2,5
9.2,0.59,0.24,1.1942254528710559,-2.2827824656978657,2.995782272304033,3.85016887807946,0.9988,3.26,-0.3989861420104552,9.6,5
9.5,0.46,0.49,1.8407083509599185,-2.7333680090865,1.6096378924367667,2.833272165855592,0.9988,3.21,-0.3133418192323586,11.0,6
9.3,0.715,0.24,0.7424134218628634,-2.6450754019408214,1.6096378924367667,2.995782272304033,0.9966,3.12,-0.5259392615760389,9.9,5
11.2,0.66,0.24,0.9166906518954819,-2.453407982728629,2.7726512202867375,3.970310781298653,0.9993,3.06,-0.327116141697188,11.0,6
14.3,0.31,0.74,0.588342066193819,-2.577021938695806,1.7919261220073759,2.7081168655467533,1.0008,2.86,-0.23445731121448313,8.4,6
9.1,0.47,0.49,0.9558959864665145,-2.353878387381596,3.6376124751696053,4.663448528029832,0.9982,3.08,-0.5259392615760389,9.1,5
7.5,0.55,0.24,0.6936470556015963,-2.5383074265151158,2.3026850879943788,3.3322402238231783,0.9983,3.45,-0.24718012914245105,9.5,6
10.6,0.31,0.49,0.9166906518954819,-2.6882475738060303,1.7919261220073759,3.0445700556372914,0.9987,3.26,-0.14966077455440627,10.7,6
12.4,0.35,0.49,0.9558959864665145,-2.5257286443082556,3.295873902355512,4.2341209972458635,0.9994,3.12,-0.28634962721800233,10.4,6
9.0,0.53,0.49,0.642380063506292,-1.7602608021686839,1.7919261220073759,3.218915824068222,0.9975,3.27,-0.49265831981054176,9.4,6
6.8,0.51,0.01,0.7424134218628634,-2.5902671654458267,2.1973356822749484,3.218915824068222,0.9958,3.33,-0.5780343734594406,9.5,6
9.4,0.43,0.24,1.0299764962779714,-2.375155785828881,2.639128755635788,3.806684711745632,0.998,3.19,-0.3133418192323586,10.0,6
9.5,0.46,0.24,0.9936220748104786,-2.375155785828881,2.639128755635788,3.784212360932728,0.998,3.12,-0.2997546536860502,10.0,6
5.0,1.04,0.24,0.4706284340145776,-2.975929646257811,3.4657671523114555,4.56435860808025,0.9934,3.74,-0.4764241970486583,11.5,5
15.5,0.645,0.49,1.4353225921872452,-2.3434070875143007,2.3026850879943788,3.135537693244867,1.00315,2.92,-0.2997546536860502,11.1,5
15.5,0.645,0.49,1.4353225921872452,-2.3434070875143007,2.3026850879943788,3.135537693244867,1.00315,2.92,-0.2997546536860502,11.1,5
10.9,0.53,0.49,1.5262736711733316,-2.1286317858706076,2.3026850879943788,2.833272165855592,1.0002,3.07,-0.5780343734594406,11.7,6
15.6,0.645,0.49,1.4353225921872452,-2.3434070875143007,2.3026850879943788,3.135537693244867,1.00315,2.92,-0.2997546536860502,11.1,5
10.9,0.53,0.49,1.5262736711733316,-2.1286317858706076,2.3026850879943788,2.833272165855592,1.0002,3.07,-0.5780343734594406,11.7,6
13.0,0.47,0.49,1.4588475538015993,-2.453407982728629,1.7919261220073759,3.85016887807946,1.0021,3.3,-0.3841929728326246,12.7,6
12.7,0.6,0.49,1.0299764962779714,-2.577021938695806,1.6096378924367667,2.944491609360395,0.9994,3.14,-0.5603660693261269,11.4,5
9.0,0.44,0.49,0.8758853172391161,-2.5383074265151158,3.2581349988203177,4.795798810025401,0.9978,3.23,-0.5430045221302259,9.2,5
9.0,0.54,0.49,1.065055505139267,-2.353878387381596,3.713596456650773,4.700489456660185,0.9982,3.08,-0.49265831981054176,9.2,5
7.6,0.29,0.49,0.9936220748104786,-2.375155785828881,3.218915824068222,4.09436122874988,0.9971,3.31,-0.49265831981054176,10.1,6
13.0,0.47,0.49,1.4588475538015993,-2.453407982728629,1.7919261220073759,3.85016887807946,1.0021,3.3,-0.3841929728326246,12.7,6
12.7,0.6,0.49,1.0299764962779714,-2.577021938695806,1.6096378924367667,2.944491609360395,0.9994,3.14,-0.5603660693261269,11.4,5
8.7,0.7,0.24,0.9166906518954819,-1.4828052615007343,1.6096378924367667,2.7081168655467533,0.9991,3.32,-0.5091603444469295,9.0,6
8.7,0.7,0.24,0.9166906518954819,-1.4828052615007343,1.6096378924367667,2.7081168655467533,0.9991,3.32,-0.5091603444469295,9.0,6
9.8,0.5,0.49,0.9558959864665145,-1.3823023398503531,1.6096378924367667,2.995782272304033,0.999,3.31,-0.23445731121448313,10.7,6
6.2,0.36,0.24,0.7889118025443247,-2.3434070875143007,2.944491609360395,3.7376934275237357,0.9946,3.57,-0.5603660693261269,11.7,6
11.5,0.35,0.49,1.1942254528710559,-2.6450754019408214,2.3026850879943788,3.610944939306028,1.0003,3.32,-0.0932123817221787,11.0,6
6.2,0.36,0.24,0.7889118025443247,-2.3434070875143007,2.944491609360395,3.7376934275237357,0.9946,3.57,-0.5603660693261269,11.7,6
10.2,0.24,0.49,0.8758853172391161,-2.577021938695806,2.3026850879943788,3.3322402238231783,0.9978,3.14,-0.49265831981054176,10.4,5
10.5,0.59,0.49,0.7424134218628634,-2.6450754019408214,2.639128755635788,3.85016887807946,0.9991,3.3,-0.5780343734594406,9.6,4
10.6,0.34,0.49,1.163463260987726,-2.5383074265151158,2.995782272304033,4.356721647120231,0.9992,3.19,-0.355247391947547,10.0,6
12.3,0.27,0.49,1.1317246401183119,-2.5257286443082556,3.3322402238231783,3.828663135383238,0.9993,3.2,-0.22189433191377778,10.2,6
9.9,0.5,0.24,0.8333438110532287,-2.2633643798407643,1.7919261220073759,2.639128755635788,0.9978,3.34,-0.6520052372287701,10.0,4
8.8,0.44,0.49,1.0299764962779714,-2.4769384801388235,2.8904273119085677,4.709539210280762,0.9982,3.3,-0.5091603444469295,9.5,5
8.8,0.47,0.49,1.065055505139267,-2.453407982728629,2.833272165855592,4.700489456660185,0.9982,3.29,-0.5091603444469295,9.8,5
10.6,0.31,0.49,0.7889118025443247,-2.7488721956224653,2.8904273119085677,3.6889044538014413,0.9976,3.14,-0.6713856887784326,9.8,6
12.3,0.5,0.49,0.7889118025443247,-2.4079456086518722,1.6096378924367667,2.639128755635788,1.0002,3.19,-0.818710403535291,9.6,5
12.3,0.5,0.49,0.7889118025443247,-2.4079456086518722,1.6096378924367667,2.639128755635788,1.0002,3.19,-0.818710403535291,9.6,5
11.7,0.49,0.49,0.7889118025443247,-2.4769384801388235,1.6096378924367667,2.7081168655467533,1.0,3.19,-0.8416471888783893,9.2,5
12.0,0.28,0.49,0.642380063506292,-2.5902671654458267,2.3026850879943788,3.0445700556372914,0.9976,2.98,-0.41400143913045073,9.9,7
11.8,0.33,0.49,1.2240695060250584,-2.364460496712133,3.989002564911327,4.3820391345957574,1.0002,3.3,-0.2731219211204512,10.7,7
7.6,0.51,0.24,0.8758853172391161,-2.385966701933097,2.079566533867987,3.6376124751696053,0.998,3.47,-0.41400143913045073,9.6,6
